,user_id,item_id,interaction
234,3988,2111,1
235,11872,262,0
236,8063,1803,1
237,11201,3449,1
238,8290,1902,0
239,2840,1969,0
240,7216,11,1
241,6221,2961,0
242,5592,447,1
243,3224,2893,0
244,5882,3231,1
245,2726,171,0
246,10226,2037,0
247,696,19,1
248,3844,3060,0
249,6828,2820,1
250,1861,817,1
251,10671,2977,1
252,6571,3767,0
253,10912,15,1
254,4414,3876,1
255,5087,1311,0
256,5625,4112,0
257,6939,389,0
258,992,1383,0
259,10095,271,0
260,5000,1355,1
261,4470,3369,1
262,2608,3074,0
263,9062,791,0
264,3080,1767,1
265,10571,424,1
266,12014,3295,1
267,7793,881,1
268,9292,3296,1
269,9789,353,0
270,3863,2625,0
271,4934,4112,0
272,459,766,0
273,7744,1680,0
274,4222,1096,1
275,4480,3492,1
276,6843,3989,1
277,8329,848,1
278,8873,1877,1
279,9056,2401,0
280,5027,3044,1
281,8262,1413,0
282,4619,1888,0
283,2487,3851,1
284,11721,3113,0
285,10458,963,1
286,7080,3396,1
287,10790,482,1
288,10436,4170,0
289,10991,3096,1
290,11247,1460,0
291,6871,958,1
292,9013,3335,1
293,10732,303,1
294,434,4048,0
295,1325,3710,0
296,3888,2703,0
297,6167,1194,1
298,2659,538,0
299,4578,807,1
300,5469,3733,0
301,7697,759,1
302,3979,75,1
303,8430,2518,1
304,1850,3005,1
305,7659,3957,1
306,2467,2650,1
307,8567,1531,1
308,1721,2818,1
309,1282,2854,1
310,9371,3845,0
311,2881,1149,0
312,5860,2622,0
313,7702,3276,0
314,5810,3664,1
315,9775,2475,1
316,937,2511,1
317,1435,2719,1
318,2891,3242,1
319,8089,3776,1
320,1176,1396,0
321,10101,1486,1
322,3793,2073,1
323,5685,1219,0
324,4903,387,0
325,2486,3354,0
326,7900,1041,0
327,9844,2383,1
328,8096,789,1
329,11695,2412,1
330,1880,3039,1
331,6668,2083,1
332,6765,3848,1
333,9658,3943,1
334,2804,3144,1
335,9944,291,0
336,8253,302,0
337,6708,1092,1
338,20,1521,1
339,4793,1176,1
340,10383,1056,0
341,8086,1245,0
342,8447,2531,0
343,8864,535,0
344,11916,1939,1
345,11107,1826,0
346,3456,1421,0
347,11350,2236,0
348,8175,4014,0
349,4524,3634,0
350,4,1206,0
351,6025,3433,0
352,3092,2519,0
353,4446,3606,1
354,6758,3013,1
355,8928,4168,0
356,8322,3535,0
357,4624,424,1
358,897,2493,1
359,9178,3015,1
360,10430,4200,1
361,190,2584,0
362,8622,875,1
363,4409,3244,1
364,4378,3817,0
365,2454,3645,1
366,3066,859,1
367,6284,2809,1
368,3796,3733,1
369,8310,3172,0
370,2758,1745,1
371,11927,4117,0
372,4441,2599,1
373,5480,2028,1
374,7194,588,1
375,8653,3470,0
376,10571,3592,0
377,9631,651,1
378,8781,123,1
379,4053,694,0
380,2573,2132,1
381,6668,2138,1
382,8588,3420,0
383,10063,2677,1
384,5504,3740,1
385,8709,4167,0
386,6477,1651,0
387,11508,544,0
388,4433,4044,1
389,10594,1699,1
390,9043,1486,0
391,3068,362,1
392,9314,3892,1
393,3346,1836,0
394,9078,3123,1
395,8533,862,0
396,100,2863,1
397,10794,2162,0
398,4322,4053,0
399,9287,1301,1
400,2294,3635,1
401,5600,3626,0
402,2228,28,1
403,10010,1507,0
404,2670,2553,0
405,7046,972,0
406,11224,2907,1
407,9679,739,0
408,7032,2021,0
409,8689,1340,1
410,9225,1887,0
411,5046,3730,0
412,6017,609,0
413,8579,3727,1
414,9827,3526,0
415,3558,2376,0
416,7288,1858,0
417,4650,1691,0
418,9078,346,1
419,915,2937,0
420,7225,2203,1
421,7592,1359,1
422,10394,3201,1
423,10415,3384,1
424,4813,2637,0
425,1924,1239,1
426,9522,2711,0
427,11656,3914,0
428,6110,2053,0
429,11653,892,0
430,11535,738,1
431,4214,1625,1
432,5493,1824,0
433,4288,1415,1
434,8488,1437,1
435,10151,3591,1
436,5286,1418,1
437,2284,342,1
438,5907,3194,0
439,10986,3457,1
440,846,601,0
441,236,1547,1
442,10440,3374,0
443,5678,3137,0
444,10754,2715,1
445,1059,228,0
446,3984,2692,1
447,1947,1741,0
448,9525,1759,1
449,8065,1785,1
450,3335,2572,1
451,9376,3140,0
452,11708,3220,1
453,5380,1057,0
454,3324,3021,0
455,9450,1204,0
456,8904,1558,1
457,11816,3217,0
458,6705,4213,1
459,1075,1956,1
460,7406,1640,0
461,4923,2343,0
462,6289,2228,1
463,7310,815,0
464,9183,4199,1
465,2362,199,0
466,1249,3772,0
467,10665,1184,1
468,3679,966,1
469,1948,1566,1
470,7204,111,0
471,4399,2050,0
472,4781,859,0
473,11556,263,0
474,4871,1961,0
475,11779,320,0
476,2364,3766,1
477,3855,2411,0
478,10840,196,0
479,2338,3483,1
480,9392,63,1
481,2970,2069,0
482,516,2326,0
483,5328,1170,0
484,5014,4175,0
485,6598,3095,1
486,6884,2182,1
487,7768,3142,1
488,11711,3918,1
489,10860,3155,0
490,1467,2877,0
491,159,1508,1
492,3660,4165,1
493,8753,901,0
494,129,4111,0
495,2664,397,0
496,8505,968,0
497,407,3341,0
498,11931,512,1
499,11667,2605,0
500,4110,1234,0
501,2002,975,0
502,3384,4147,0
503,4461,183,0
504,4316,3379,0
505,762,851,0
506,9531,562,0
507,5420,2138,1
508,5223,1373,0
509,3585,748,1
510,480,1588,1
511,5780,3505,0
512,6058,411,0
513,4241,1950,0
514,9095,2863,0
515,2411,3878,1
516,3602,2790,0
517,7097,1223,0
518,9297,1677,1
519,3803,1731,1
520,6976,4062,1
521,9579,2648,0
522,8166,1520,0
523,722,1960,1
524,7605,575,1
525,179,1958,1
526,6453,1538,1
527,3180,3485,0
528,2283,2437,0
529,7581,1079,1
530,11337,1897,1
531,1679,3047,1
532,3977,1539,0
533,3308,1787,1
534,5240,2720,0
535,281,1030,0
536,6174,607,0
537,4211,938,0
538,3024,2836,1
539,7657,2030,1
540,1095,2527,1
541,7067,3715,1
542,11121,1166,0
543,6140,2167,1
544,7764,2255,1
545,8558,1241,1
546,7215,1993,1
547,1833,316,0
548,5411,3549,1
549,10685,2457,1
550,5469,3424,0
551,8794,2157,0
552,3123,3963,1
553,4707,3164,0
554,11720,3804,0
555,7831,309,0
556,9710,2997,1
557,2935,3032,1
558,2363,3438,0
559,4241,2599,0
560,7002,2319,1
561,5392,288,1
562,4038,3332,1
563,10769,899,1
564,3444,1919,0
565,4954,1267,1
566,8937,570,1
567,11675,3956,1
568,5035,1116,1
569,11870,1531,0
570,1958,789,0
571,10314,1144,1
572,11576,1953,0
573,9261,2400,0
574,8501,2519,1
575,1890,79,1
576,10598,3026,1
577,4149,3643,0
578,3804,281,1
579,9041,581,1
580,9779,3999,0
581,4847,2841,1
582,9507,1062,1
583,11410,2345,0
584,7834,2543,0
585,7550,2399,0
586,5071,672,1
587,5406,2113,1
588,3340,1700,1
589,3257,2599,1
590,2943,1054,0
591,9783,3155,1
592,7956,1944,0
593,9843,1979,0
594,9315,639,1
595,5195,1022,1
596,1424,2212,0
597,1339,1379,0
598,6340,2458,1
599,3278,2973,0
600,10660,3300,0
601,463,1882,1
602,7170,2717,1
603,1251,2391,0
604,8139,405,0
605,11872,2292,0
606,10866,2382,1
607,3118,1127,1
608,8817,247,1
609,1670,3109,1
610,1268,1151,0
611,5217,1316,0
612,3252,697,1
613,487,3372,1
614,5205,2483,1
615,10358,2849,1
616,774,3286,1
617,11964,3347,1
618,9792,2577,0
619,2124,3948,1
620,11482,994,1
621,6863,2828,0
622,1498,2466,0
623,4268,479,0
624,6851,1819,1
625,5758,2304,1
626,4833,243,0
627,7198,1273,0
628,5162,2210,1
629,5071,2651,0
630,8175,1036,1
631,2609,3205,1
632,4757,3302,0
633,11575,873,0
634,2657,2438,0
635,10553,3893,1
636,4873,1395,0
637,5660,1087,1
638,8769,2506,1
639,7728,1265,1
640,10492,2483,0
641,5874,1634,0
642,9395,2983,1
643,8464,2581,0
644,3012,2972,1
645,3394,2161,0
646,11764,3668,0
647,4330,3244,1
648,11763,1500,1
649,8270,2649,0
650,274,225,0
651,7359,3468,0
652,10769,2173,0
653,9520,4226,1
654,6063,1718,0
655,2258,3890,1
656,9676,2831,1
657,5585,4122,0
658,10683,3630,1
659,8307,2211,0
660,10055,847,1
661,4853,4207,0
662,692,3069,1
663,9668,1493,1
664,3701,2290,0
665,8022,2709,1
666,11696,3305,0
667,2485,3165,0
668,5237,65,0
669,4985,2814,0
670,8187,3992,1
671,6296,1769,1
672,8703,2236,1
673,5700,796,0
674,3816,921,0
675,2926,507,0
676,9927,4038,1
677,1213,1182,0
678,9419,2338,1
679,3604,3577,1
680,4751,2636,0
681,6250,120,0
682,2631,3776,1
683,3837,4086,1
684,3561,4109,1
685,11633,4216,1
686,5271,1042,1
687,1436,1769,1
688,11916,980,0
689,5757,4033,1
690,5703,398,0
691,10462,2891,0
692,1320,792,0
693,6560,3813,1
694,4923,1977,1
695,8830,467,1
696,5542,3226,1
697,6111,1327,0
698,8300,94,1
699,11283,2870,0
700,2784,1841,0
701,981,4108,0
702,311,2876,0
703,1510,58,1
704,1101,2027,1
705,1342,2802,0
706,3111,4126,1
707,11739,71,1
708,5791,1478,1
709,4781,2479,0
710,9371,3201,0
711,6377,1516,1
712,9665,3570,0
713,1480,3429,0
714,7549,3643,1
715,1700,822,0
716,8116,1825,0
717,8435,396,1
718,11827,1830,0
719,7879,2331,0
720,5375,807,1
721,177,1709,0
722,8025,4180,0
723,1248,1382,0
724,867,1204,0
725,2161,1939,0
726,5257,2059,0
727,5341,220,0
728,3549,723,1
729,11827,1843,1
730,5110,163,0
731,4256,682,1
732,8826,3776,0
733,6359,2265,1
734,7116,4091,1
735,1931,3981,0
736,6361,1314,0
737,4080,110,1
738,7446,531,1
739,10976,2692,0
740,6750,2713,0
741,8312,2761,1
742,2490,2923,1
743,5499,3616,1
744,9445,2022,0
745,992,1240,1
746,5625,3156,1
747,6555,2095,1
748,963,2893,1
749,8688,20,1
750,11970,32,1
751,5764,953,1
752,7151,1308,0
753,9186,2463,1
754,7690,3210,1
755,6071,4063,0
756,10380,3667,1
757,11514,2558,0
758,2970,3956,0
759,9290,259,1
760,6913,3756,1
761,9428,2052,1
762,11021,984,1
763,6692,3836,0
764,4506,1829,1
765,3145,1555,0
766,7787,3092,1
767,1916,2562,1
768,9223,909,1
769,3795,2892,0
770,7932,2489,0
771,4692,837,1
772,9418,2193,0
773,3642,2749,1
774,11156,1607,1
775,3728,883,0
776,5893,3009,1
777,10348,280,1
778,7448,833,0
779,11693,871,1
780,3252,682,1
781,6432,3172,1
782,3365,1208,0
783,8437,3166,0
784,3984,561,0
785,8535,4109,0
786,6674,2009,0
787,11459,1006,1
788,1022,4163,0
789,6156,670,1
790,1717,698,1
791,6415,1826,1
792,1358,3834,0
793,1162,406,1
794,1432,404,1
795,368,2521,1
796,4902,2448,1
797,8186,290,1
798,6186,1108,1
799,7637,3997,1
800,11363,3578,1
801,10200,2053,1
802,1260,2294,1
803,1374,2225,0
804,8356,1059,1
805,6776,195,0
806,11847,1699,1
807,6191,1035,0
808,6748,596,1
809,1674,1941,1
810,151,408,0
811,971,1670,0
812,9676,2883,0
813,230,2610,1
814,5525,782,1
815,1509,687,0
816,9249,2454,1
817,1140,448,0
818,5294,3798,0
819,1301,1199,1
820,6026,35,1
821,1720,316,1
822,11155,1323,0
823,3105,970,0
824,10816,4008,1
825,350,1823,0
826,11009,602,0
827,975,2054,0
828,6395,2832,1
829,4036,3750,0
830,1570,1374,1
831,6447,2489,0
832,4092,2150,1
833,3439,437,0
834,4440,2220,0
835,5908,3160,0
836,1140,696,1
837,706,2213,0
838,4426,1413,0
839,5062,3650,1
840,5931,884,1
841,11570,3915,1
842,683,2662,0
843,10058,63,0
844,294,292,0
845,11337,453,0
846,7585,718,0
847,3599,4043,0
848,7247,3703,0
849,3837,651,1
850,4129,3630,1
851,9208,1910,1
852,9325,1561,0
853,3926,139,1
854,1160,768,0
855,7690,477,0
856,11013,1524,1
857,7817,704,0
858,2740,2469,0
859,1744,1869,0
860,11970,360,0
861,9073,442,1
862,2317,74,0
863,3278,3704,0
864,7055,2247,1
865,721,3805,1
866,10911,3367,1
867,3516,2467,0
868,6368,3734,1
869,4114,3742,0
870,5167,2921,1
871,3946,962,0
872,4280,2406,1
873,6389,1747,0
874,4005,3439,0
875,6471,1915,0
876,10992,1753,0
877,10579,1843,1
878,8103,2240,0
879,336,3220,0
880,11441,1861,1
881,2008,443,1
882,10658,1033,0
883,9689,4113,0
884,139,893,0
885,7967,3815,1
886,4408,491,1
887,2151,3742,0
888,1923,4160,0
889,9565,11,0
890,3504,185,0
891,9827,3780,0
892,10723,3279,1
893,11314,781,0
894,1946,3329,1
895,8270,2211,0
896,10731,1791,1
897,10824,552,0
898,4501,3150,0
899,6972,2704,0
900,10992,153,1
901,9481,247,0
902,8173,4018,1
903,11622,927,0
904,11475,2603,1
905,2848,2644,1
906,5910,3356,0
907,4705,430,1
908,6816,2397,0
909,6978,3210,0
910,6381,1967,1
911,2798,857,1
912,7368,3324,0
913,5835,2972,1
914,1964,2146,1
915,7656,4176,1
916,10379,647,0
917,7106,1327,1
918,8680,3582,1
919,1247,1675,0
920,9158,608,1
921,4631,3792,0
922,1117,2659,1
923,3498,141,0
924,9394,3867,0
925,135,4161,1
926,7017,663,1
927,4437,1932,0
928,8935,257,0
929,537,1252,1
930,6597,393,1
931,9213,3293,1
932,9853,1596,1
933,3063,39,0
934,8920,1511,1
935,3239,4056,0
936,2868,1376,0
937,4849,1026,0
938,7145,1025,1
939,10279,1819,0
940,9371,3842,1
941,9655,1601,0
942,10967,3735,1
943,10987,3062,0
944,3476,1095,0
945,5091,2849,1
946,7076,2384,1
947,6519,3986,1
948,1044,3189,1
949,11484,1229,0
950,1503,1828,0
951,4191,2716,0
952,6614,3600,1
953,8816,1392,0
954,4175,3566,1
955,7184,154,0
956,4402,1388,0
957,9517,1491,1
958,3588,1420,1
959,8340,772,0
960,8891,83,0
961,2057,1362,0
962,135,3383,1
963,8277,1685,0
964,439,1947,0
965,10288,3755,0
966,2734,753,1
967,128,95,1
968,1567,741,1
969,10031,159,1
970,627,2549,1
971,1823,3735,0
972,6545,2290,1
973,6644,1499,1
974,11468,1914,0
975,11008,139,0
976,8729,814,1
977,6780,2014,0
978,3045,923,0
979,6755,2592,0
980,7469,817,1
981,10,1880,1
982,8464,1984,1
983,10933,1552,1
984,1592,81,1
985,11864,1716,0
986,9256,448,0
987,5979,3724,1
988,6645,2500,1
989,8555,3259,1
990,10411,2878,1
991,1281,3339,0
992,10898,3803,1
993,4508,2800,0
994,3564,2544,1
995,3938,2993,0
996,11307,3141,1
997,11580,2903,1
998,1584,3982,0
999,10542,1731,0
1000,4116,1413,1
1001,290,3745,1
1002,11101,382,0
1003,1994,14,1
1004,9573,3890,0
1005,354,493,0
1006,2464,1737,1
1007,6572,228,0
1008,11859,1054,0
1009,1594,3529,0
1010,7606,2371,0
1011,5479,3674,0
1012,4789,2822,0
1013,11764,745,1
1014,7908,1829,0
1015,7751,2378,1
1016,10807,1493,0
1017,10718,796,1
1018,7788,1355,0
1019,5419,2720,0
1020,1388,3595,0
1021,4192,2499,0
1022,2460,127,0
1023,6768,3529,1
1024,3375,3395,1
1025,7585,482,0
1026,7225,4040,0
1027,5304,905,0
1028,3692,1246,1
1029,11997,1179,1
1030,11444,1848,0
1031,10075,1121,1
1032,5720,550,1
1033,7246,3181,0
1034,5781,3929,0
1035,9441,3438,0
1036,7721,3096,0
1037,9077,1787,1
1038,3252,984,1
1039,7357,2722,0
1040,176,376,0
1041,5082,624,0
1042,1221,3216,0
1043,3363,1484,0
1044,11471,2644,1
1045,10817,3822,1
1046,7004,508,1
1047,3820,2588,1
1048,5652,2031,0
1049,11382,3111,1
1050,10608,3705,1
1051,8016,688,1
1052,7460,1065,0
1053,1469,3853,1
1054,623,1504,1
1055,10219,59,0
1056,1692,1855,1
1057,573,2968,0
1058,4269,732,1
1059,5414,619,1
1060,4923,2371,0
1061,24,2559,0
1062,1344,3281,1
1063,3104,544,1
1064,429,928,1
1065,9399,3781,1
1066,6729,1542,1
1067,995,1556,1
1068,7618,853,1
1069,2067,3696,0
1070,9824,3545,0
1071,6527,4178,1
1072,186,3665,0
1073,5449,4100,0
1074,10939,567,1
1075,10169,1440,1
1076,11961,1422,1
1077,5660,3650,0
1078,2455,1253,1
1079,7615,2082,1
1080,10916,153,1
1081,11028,599,0
1082,8487,1830,0
1083,7551,2895,0
1084,4029,2365,1
1085,784,2807,0
1086,8041,3963,0
1087,11751,1413,1
1088,6864,1553,1
1089,5981,1278,0
1090,4175,666,1
1091,11908,2674,1
1092,96,3649,0
1093,6505,2232,1
1094,7888,3913,0
1095,8064,907,1
1096,2092,2286,0
1097,8194,1602,0
1098,5141,2773,0
1099,6102,2914,1
1100,9240,3221,0
1101,11411,2573,0
1102,6254,4176,0
1103,2836,2430,1
1104,2362,2257,1
1105,11944,3684,1
1106,6716,2648,0
1107,3221,2150,0
1108,2432,3593,0
1109,931,3043,1
1110,1998,2490,0
1111,6130,2341,0
1112,8847,2906,0
1113,799,3340,0
1114,3016,3894,1
1115,10767,660,0
1116,2633,646,0
1117,2504,3855,1
1118,576,302,1
1119,1543,443,0
1120,11942,1321,1
1121,7651,3232,0
1122,10820,162,0
1123,9888,136,0
1124,11654,2526,1
1125,7240,2032,1
1126,10145,344,1
1127,7308,2776,1
1128,5269,409,1
1129,4489,2169,1
1130,255,1044,0
1131,7956,302,1
1132,6480,64,1
1133,6597,1388,0
1134,9158,2399,0
1135,11467,1959,1
1136,10828,434,1
1137,1990,2808,1
1138,10115,556,0
1139,2613,2527,1
1140,1249,4034,0
1141,4034,589,0
1142,10454,69,1
1143,6303,2156,1
1144,5764,1921,0
1145,9346,2362,1
1146,1964,1383,1
1147,7285,1044,0
1148,2674,2757,1
1149,6338,1414,0
1150,5496,1351,1
1151,413,2697,1
1152,7294,348,0
1153,9179,2060,0
1154,3332,1080,0
1155,11820,706,1
1156,11153,3819,1
1157,11231,2115,1
1158,5030,2169,0
1159,5068,2718,1
1160,4812,519,1
1161,1774,1964,1
1162,2024,653,0
1163,2044,2539,1
1164,3228,1311,0
1165,8938,368,0
1166,2127,4067,1
1167,8672,1029,1
1168,6615,1016,1
1169,563,2672,1
1170,12031,3615,0
1171,11820,1874,0
1172,10319,365,0
1173,1334,3233,1
1174,9701,3775,0
1175,8573,607,0
1176,2082,1201,1
1177,1200,1019,1
1178,5145,889,0
1179,9399,2812,0
1180,11056,812,1
1181,6001,3777,0
1182,10146,63,0
1183,5298,1932,1
1184,8158,3591,1
1185,1880,1554,1
1186,7808,3385,0
1187,8582,3181,0
1188,8456,3789,1
1189,9783,1997,1
1190,11621,36,0
1191,2364,2278,0
1192,6635,2038,0
1193,4041,3478,0
1194,163,361,1
1195,6623,860,0
1196,3822,757,1
1197,6783,692,1
1198,2604,3505,0
1199,4263,1972,0
1200,7243,1149,1
1201,1250,1058,0
1202,7471,2441,1
1203,11080,3415,1
1204,2746,2432,1
1205,10171,2301,1
1206,9538,4122,0
1207,11248,3409,0
1208,4016,1782,1
1209,1359,2256,1
1210,5243,809,0
1211,7921,3680,0
1212,6507,708,1
1213,11408,1623,0
1214,9695,3497,0
1215,4486,1770,1
1216,8627,3131,0
1217,1646,990,1
1218,10594,2893,1
1219,7846,952,0
1220,280,2339,0
1221,6675,2401,1
1222,10890,1164,0
1223,3288,81,1
1224,8929,2130,1
1225,8202,1964,0
1226,2143,2130,1
1227,7773,3818,1
1228,6329,4023,0
1229,2666,2888,0
1230,9643,2583,0
1231,3704,2596,1
1232,11500,2140,1
1233,2035,1632,0
1234,7032,1461,0
1235,1290,3426,1
1236,11770,946,0
1237,11009,3901,0
1238,607,3279,0
1239,10445,4139,1
1240,9790,3507,0
1241,8238,2662,0
1242,388,3499,0
1243,7981,3685,0
1244,8464,3678,1
1245,825,252,1
1246,8218,1414,1
1247,2788,781,1
1248,5114,1454,0
1249,5173,3543,1
1250,7159,1684,0
1251,229,2876,0
1252,4202,3037,0
1253,5177,3132,1
1254,246,3283,1
1255,10170,2194,1
1256,7729,3512,1
1257,8081,655,1
1258,8888,2394,1
1259,9416,1542,0
1260,7551,1109,1
1261,2375,98,1
1262,2268,328,0
1263,8074,2232,1
1264,9640,2034,0
1265,1092,29,1
1266,5999,3776,1
1267,4284,3565,0
1268,4995,1869,1
1269,8276,2069,0
1270,11716,3697,0
1271,8016,328,1
1272,5213,894,0
1273,2951,81,1
1274,10820,3122,1
1275,3523,4023,0
1276,7396,2327,1
1277,11682,1386,1
1278,5393,2060,1
1279,4264,1384,1
1280,4673,1241,0
1281,6497,121,1
1282,2096,2806,1
1283,4593,1402,0
1284,6135,665,0
1285,10718,2187,0
1286,4174,1983,0
1287,9941,3081,1
1288,7421,1411,1
1289,1309,719,1
1290,9704,803,1
1291,4883,1379,0
1292,2401,3275,1
1293,10936,1285,0
1294,780,2296,0
1295,10818,744,1
1296,3504,3156,0
1297,6983,2852,0
1298,514,3970,1
1299,5954,1348,1
1300,7655,4217,1
1301,8379,2350,0
1302,1548,4158,1
1303,9367,3300,1
1304,9217,1753,0
1305,10023,2495,1
1306,10651,3707,1
1307,1759,3187,0
1308,9383,2886,1
1309,7498,1414,1
1310,1795,3708,1
1311,2858,3791,0
1312,10319,1726,1
1313,11230,3063,1
1314,11903,2475,0
1315,3428,711,0
1316,910,3154,1
1317,6520,3869,0
1318,6138,2648,0
1319,8745,1452,1
1320,9373,2577,1
1321,6396,2207,0
1322,4281,2970,0
1323,476,977,1
1324,10150,3983,0
1325,8525,2436,0
1326,6723,827,1
1327,6944,3652,0
1328,3130,1852,1
1329,1728,2028,1
1330,6450,3874,1
1331,11934,3307,1
1332,114,4041,1
1333,5571,3653,1
1334,9107,1485,0
1335,1858,3246,0
1336,3959,3891,1
1337,4967,486,0
1338,963,2224,1
1339,2559,1749,1
1340,5559,3321,1
1341,5318,1720,1
1342,9606,464,1
1343,1451,2596,0
1344,10392,2885,0
1345,10143,3159,1
1346,4652,42,0
1347,8210,2065,1
1348,11445,2429,1
1349,5637,2422,1
1350,4003,465,1
1351,9900,1886,1
1352,9436,1103,0
1353,4976,1122,1
1354,5817,3443,0
1355,338,1693,1
1356,4904,550,1
1357,4974,394,0
1358,1397,3307,0
1359,8918,3392,1
1360,469,278,0
1361,9111,414,1
1362,7911,723,0
1363,6049,251,0
1364,10385,4006,0
1365,1216,2938,0
1366,8128,911,0
1367,6832,2681,1
1368,6332,3769,1
1369,2084,2082,1
1370,4453,1904,1
1371,6012,2281,1
1372,9645,2032,1
1373,7737,3002,1
1374,3174,2511,0
1375,3986,1911,1
1376,1602,1557,1
1377,7046,2946,0
1378,7617,1965,0
1379,9707,2964,0
1380,11042,473,1
1381,1984,3469,1
1382,10652,3624,0
1383,699,1076,0
1384,6671,886,0
1385,1589,2422,0
1386,1831,2998,1
1387,487,3753,1
1388,2806,1674,1
1389,10406,3304,1
1390,7484,3695,1
1391,5164,1654,1
1392,1524,1635,1
1393,6026,2147,1
1394,413,2054,0
1395,2356,2234,1
1396,3084,2601,1
1397,2223,2925,1
1398,6321,984,0
1399,9530,4051,1
1400,3391,1296,1
